STATE,COUNTY,FIPS,YEAR,TP-TotPop,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWTo,PS-WSWTo,PS-Wtotl,DO-SSPop,DO-SSPCp,DO-PSDel,DO-PSPCp,DO-WFrTo,DO-WDelv ,IN-WGWTo,IN-WSWTo,IN-Wtotl,IR-WFrTo,IR-RecWW,IR-CUsFr,IR-IrTot,IC-WFrTo,IC-RecWW,IC-CUsFr,IC-IrTot,IG-WFrTo,IG-RecWW,IG-CUsFr,IG-IrTot,LI-WFrTo,AQ-WGWTo,AQ-WSWTo,AQ-Wtotl,MI-WGWTo,MI-WSWTo,MI-Wtotl,PT-WGWTo,PT-WSWTo,PT-Wtotl,PT-RecWW,PT-PSDel,PT-CUTot,PT-Power,PO-WGWTo,PO-WSWTo,PO-Wtotl,PO-RecWW,PO-PSDel,PO-CUTot,PO-Power,PC-WGWTo,PC-WSWTo,PC-Wtotl,PC-RecWW,PC-PSDel,PC-CUTot,PC-Power,TO-WGWTo,TO-WSWTo,TO-Wtotl,TO-CUTotPartial
ID,Bear Lake County,16007,2015,5.922,--,--,5.817,0.37,0.0,0.37,0.105,95.0,0.27,46.0,0.01,0.28,0.0,0.01,0.01,253.15,--,137.99,48.61,252.99,--,137.87,48.51,0.16,--,0.12,0.1,0.41,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.34,250.64,253.98,137.99
ID,Benewah County,16009,2015,9.052,--,--,5.044,0.2,0.32,0.52,4.008,95.0,0.48,95.0,0.38,0.86,0.0,0.05,0.05,10.3,--,5.21,2.89,10.19,--,5.13,2.84,0.11,--,0.08,0.05,0.03,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.83,9.52,11.35,5.21
ID,Bingham County,16011,2015,44.99,--,--,22.086,1.99,0.0,1.99,22.904,81.0,1.79,81.0,1.85,3.64,5.25,0.01,5.26,841.92,--,580.65,256.28,841.68,--,580.47,256.13,0.24,--,0.18,0.15,1.34,13.34,0.0,13.34,0.0,0.25,0.25,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,444.49,421.46,865.95,580.65
ID,Blaine County,16013,2015,21.592,--,--,17.662,5.44,0.0,5.44,3.93,262.0,4.62,262.0,1.03,5.65,0.13,0.19,0.32,215.3,--,121.35,55.76,214.42,--,120.69,55.32,0.88,--,0.66,0.44,0.16,0.52,5.29,5.81,0.0,0.22,0.22,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,83.15,145.13,228.28,121.35
ID,Boise County,16015,2015,7.058,--,--,3.783,0.17,0.31,0.48,3.275,119.0,0.45,119.0,0.39,0.84,0.0,0.0,0.0,3.81,--,2.01,0.95,3.61,--,1.86,0.85,0.2,--,0.15,0.1,0.04,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.82,4.05,4.87,2.01
ID,Bonner County,16017,2015,41.859,--,--,20.22,0.18,1.53,1.71,21.639,76.0,1.54,76.0,1.65,3.19,0.03,0.9,0.93,7.27,--,3.85,2.2,6.42,--,3.21,1.81,0.85,--,0.64,0.39,0.08,5.33,0.35,5.68,0.0,0.69,0.69,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,8.86,9.15,18.01,3.85
ID,Bonneville County,16019,2015,110.089,--,--,95.956,36.62,0.0,36.62,14.133,342.0,32.86,342.0,4.84,37.7,3.05,0.2,3.25,771.68,--,511.67,192.24,771.04,--,511.19,191.85,0.64,--,0.48,0.39,0.85,0.0,0.0,0.0,0.11,0.12,0.23,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,238.56,578.91,817.47,511.67
ID,Boundary County,16021,2015,11.318,--,--,9.194,0.12,0.27,0.39,2.124,38.0,0.35,38.0,0.08,0.43,0.0,0.58,0.58,136.38,--,65.96,35.59,136.27,--,65.88,35.54,0.11,--,0.08,0.05,0.09,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,50.79,86.77,137.56,65.96
ID,Butte County,16023,2015,2.501,--,--,1.414,1.31,0.12,1.43,1.087,911.0,1.28,905.0,0.99,2.27,0.0,0.0,0.0,191.12,--,114.33,51.62,191.12,--,114.33,51.62,0.0,--,0.00,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,101.79,91.93,193.72,114.33
ID,Camas County,16025,2015,1.066,--,--,0.304,0.14,0.0,0.14,0.762,446.0,0.14,461.0,0.34,0.48,0.0,0.0,0.0,317.58,--,176.44,80.08,317.58,--,176.44,80.08,0.0,--,0.00,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,191.07,127.05,318.12,176.44
ID,Canyon County,16027,2015,207.478,--,--,151.883,15.92,0.0,15.92,55.595,96.0,14.53,96.0,5.32,19.85,12.02,0.0,12.02,918.06,--,439.81,170.7,916.44,--,438.60,169.97,1.62,--,1.21,0.73,3.21,21.16,0.0,21.16,0.37,0.38,0.75,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,269.26,707.18,976.44,439.81
ID,Caribou County,16029,2015,6.77,--,--,4.785,1.56,0.0,1.56,1.985,252.0,1.21,253.0,0.5,1.71,0.39,0.16,0.55,448.03,--,264.35,98.54,447.87,--,264.23,98.44,0.16,--,0.12,0.1,0.34,0.0,41.19,41.19,0.0,12.8,12.8,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,74.49,430.48,504.97,264.35
ID,Cassia County,16031,2015,23.506,--,--,12.833,3.66,0.0,3.66,10.673,267.0,3.42,267.0,2.85,6.27,2.46,0.43,2.89,973.02,--,603.15,256.11,972.7,--,602.91,255.96,0.32,--,0.24,0.15,5.13,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,586.98,400.79,987.77,603.15
ID,Clark County,16033,2015,0.88,--,--,0.55,0.17,0.0,0.17,0.33,242.0,0.14,255.0,0.08,0.22,0.27,0.0,0.27,144.61,--,83.59,38.68,144.61,--,83.59,38.68,0.0,--,0.00,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,52.66,92.6,145.26,83.59
ID,Clearwater County,16035,2015,8.496,--,--,5.988,0.34,0.7,1.04,2.508,116.0,0.7,117.0,0.29,0.99,0.0,0.04,0.04,32.42,--,17.8,9.93,32.31,--,17.72,9.88,0.11,--,0.08,0.05,0.05,0.0,127.99,127.99,0.0,0.02,0.02,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,5.62,156.23,161.85,17.8
ID,Custer County,16037,2015,4.087,--,--,1.634,0.95,0.0,0.95,2.453,371.0,0.6,367.0,0.91,1.51,0.0,0.03,0.03,83.62,--,42.39,19.39,83.42,--,42.24,19.29,0.2,--,0.15,0.1,0.35,3.24,56.05,59.29,0.0,0.01,0.01,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,13.02,132.14,145.16,42.39
ID,Elmore County,16039,2015,25.876,--,--,24.519,5.23,0.39,5.62,1.357,162.0,3.89,159.0,0.22,4.11,0.0,0.0,0.0,377.85,--,260.61,91.83,377.31,--,260.21,91.59,0.54,--,0.40,0.24,2.64,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,101.91,284.49,386.4,260.61
ID,Franklin County,16041,2015,13.074,--,--,9.533,10.69,0.93,11.62,3.541,305.0,2.9,304.0,1.08,3.98,0.0,0.0,0.0,305.83,--,195.23,74.69,305.67,--,195.11,74.59,0.16,--,0.12,0.1,1.08,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,37.34,282.33,319.67,195.23
ID,Fremont County,16043,2015,12.819,--,--,6.522,1.34,0.0,1.34,6.297,127.0,0.83,127.0,0.8,1.63,0.58,0.0,0.58,365.64,--,235.18,114.61,365.24,--,234.88,114.37,0.4,--,0.30,0.24,0.29,0.0,0.12,0.12,0.0,0.11,0.11,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,58.1,310.78,368.88,235.18
ID,Gem County,16045,2015,16.852,--,--,6.899,0.86,0.0,0.86,9.953,66.0,0.46,67.0,0.66,1.12,0.02,0.11,0.13,147.15,--,61.78,20.74,147.04,--,61.70,20.69,0.11,--,0.08,0.05,0.61,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,9.43,140.29,149.72,61.78
ID,Gooding County,16047,2015,15.284,--,--,7.943,3.59,0.0,3.59,7.341,407.0,3.23,407.0,2.99,6.22,2.63,0.0,2.63,408.15,--,226.77,96.95,408.04,--,226.69,96.9,0.11,--,0.08,0.05,9.99,0.0,675.13,675.13,0.0,0.06,0.06,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,120.8,981.74,1102.54,226.77
ID,Idaho County,16049,2015,16.272,--,--,7.855,0.93,0.0,0.93,8.417,107.0,0.84,107.0,0.9,1.74,0.0,0.04,0.04,89.23,--,46.3,24.81,89.12,--,46.22,24.76,0.11,--,0.08,0.05,0.43,0.0,24.84,24.84,0.0,0.14,0.14,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.98,112.53,116.51,46.3
ID,Jefferson County,16051,2015,27.157,--,--,7.566,1.07,0.0,1.07,19.591,123.0,0.93,123.0,2.41,3.34,2.06,0.0,2.06,619.73,--,344.33,163.97,619.56,--,344.20,163.82,0.17,--,0.13,0.15,1.38,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,316.45,310.34,626.79,344.33
ID,Jerome County,16053,2015,22.814,--,--,12.841,3.67,0.0,3.67,9.973,267.0,3.42,266.0,2.66,6.08,2.81,0.0,2.81,536.73,--,342.64,141.55,536.3,--,342.32,141.35,0.43,--,0.32,0.2,5.13,0.0,193.67,193.67,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,84.16,660.51,744.67,342.64
ID,Kootenai County,16055,2015,150.346,--,--,118.427,34.61,0.08,34.69,31.919,251.0,29.7,251.0,8.0,37.7,0.25,0.53,0.78,85.72,--,55.01,30.53,83.06,--,53.02,29.31,2.66,--,1.99,1.22,0.1,0.0,1.23,1.23,0.0,0.46,0.46,0.78,0.0,0.78,--,--,0.78,549.56,0.0,0.0,0.0,--,--,0.0,0.0,0.78,0.0,0.78,--,--,0.78,549.56,72.94,58.82,131.76,55.79
ID,Latah County,16057,2015,38.778,--,--,29.66,4.2,0.0,4.2,9.118,98.0,3.82,129.0,0.89,4.71,0.17,0.08,0.25,182.94,--,88.04,48.93,182.62,--,87.80,48.78,0.32,--,0.24,0.15,0.11,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,122.52,65.9,188.42,88.04
ID,Lemhi County,16059,2015,7.735,--,--,3.344,0.0,1.63,1.63,4.391,440.0,1.47,440.0,1.93,3.4,0.0,0.0,0.0,90.89,--,44.97,20.59,90.79,--,44.90,20.54,0.1,--,0.07,0.05,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,4.15,90.78,94.93,44.97
ID,Lewis County,16061,2015,3.789,--,--,2.978,0.53,0.0,0.53,0.811,173.0,0.5,168.0,0.14,0.64,0.0,0.09,0.09,47.18,--,25.87,13.8,47.18,--,25.87,13.8,0.0,--,0.00,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,12.02,35.97,47.99,25.87
ID,Lincoln County,16063,2015,5.297,--,--,2.192,0.39,0.01,0.4,3.105,177.0,0.39,178.0,0.55,0.94,0.43,0.0,0.43,248.53,--,138.07,55.28,248.53,--,138.07,55.28,0.0,--,0.00,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,97.44,154.32,251.76,138.07
ID,Madison County,16065,2015,38.273,--,--,29.415,3.39,0.0,3.39,8.858,104.0,3.05,104.0,0.92,3.97,0.08,1.4,1.48,364.36,--,239.74,129.5,364.04,--,239.50,129.3,0.32,--,0.24,0.2,0.17,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,110.4,260.08,370.48,239.74
ID,Minidoka County,16067,2015,20.461,--,--,10.631,2.81,0.0,2.81,9.83,238.0,2.53,238.0,2.34,4.87,3.8,0.5,4.3,816.83,--,533.31,241.16,816.61,--,533.15,241.06,0.22,--,0.16,0.1,1.08,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,491.88,335.63,827.51,533.31
ID,Nez Perce County,16069,2015,40.048,--,--,38.106,3.32,6.75,10.07,1.942,232.0,8.76,230.0,0.45,9.21,0.28,1.47,1.75,151.21,--,79.98,44.45,150.68,--,79.58,44.21,0.53,--,0.40,0.24,0.17,0.04,110.43,110.47,0.0,1.99,1.99,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,15.27,260.84,276.11,79.98
ID,Oneida County,16071,2015,4.281,--,--,2.2,0.72,0.0,0.72,2.081,255.0,0.56,255.0,0.53,1.09,0.0,0.0,0.0,735.27,--,430.82,151.1,735.27,--,430.82,151.1,0.0,--,0.00,0.0,0.3,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,324.96,412.03,736.99,430.82
ID,Owyhee County,16073,2015,11.31,--,--,4.427,0.73,0.0,0.73,6.883,147.0,0.65,147.0,1.01,1.66,0.0,0.43,0.43,773.82,--,419.04,154.48,773.82,--,419.04,154.48,0.0,--,0.00,0.0,2.9,0.0,3.32,3.32,0.0,0.04,0.04,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,119.98,662.27,782.25,419.04
ID,Payette County,16075,2015,22.896,--,--,14.452,1.53,0.41,1.94,8.444,117.0,1.7,118.0,0.99,2.69,0.9,0.58,1.48,425.5,--,183.25,70.05,425.28,--,183.09,69.95,0.22,--,0.16,0.1,1.37,0.0,0.0,0.0,0.0,0.01,0.01,1.01,0.0,1.01,--,--,1.01,1662.77,0.0,0.0,0.0,--,--,0.0,0.0,1.01,0.0,1.01,--,--,1.01,1662.77,48.3,384.0,432.3,184.26
ID,Power County,16077,2015,7.648,--,--,4.926,2.15,0.0,2.15,2.722,393.0,1.93,392.0,1.07,3.0,3.01,0.34,3.35,539.99,--,391.3,192.48,539.91,--,391.24,192.43,0.08,--,0.06,0.05,0.35,0.0,12.89,12.89,0.01,0.16,0.17,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,352.08,207.89,559.97,391.3
ID,Shoshone County,16079,2015,12.432,--,--,10.9,1.58,0.9,2.48,1.532,196.0,2.1,193.0,0.3,2.4,0.0,0.08,0.08,1.09,--,0.81,0.46,0.77,--,0.57,0.31,0.32,--,0.24,0.15,0.0,0.0,2.58,2.58,0.0,1.42,1.42,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,2.3,5.65,7.95,0.81
ID,Teton County,16081,2015,10.564,--,--,4.802,0.78,0.0,0.78,5.762,137.0,0.66,137.0,0.79,1.45,0.0,0.0,0.0,405.66,--,249.74,119.68,404.95,--,249.20,119.24,0.71,--,0.54,0.44,0.13,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,99.56,307.89,407.45,249.74
ID,Twin Falls County,16083,2015,82.375,--,--,58.226,15.74,0.0,15.74,24.149,256.0,14.91,256.0,6.18,21.09,0.16,0.17,0.33,1319.41,--,688.64,297.37,1318.33,--,687.83,296.88,1.08,--,0.81,0.49,4.35,0.0,653.69,653.69,0.0,0.02,0.02,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,356.59,1643.13,1999.72,688.64
ID,Valley County,16085,2015,10.103,--,--,4.897,0.95,0.6,1.55,5.206,269.0,1.31,268.0,1.4,2.71,0.0,0.0,0.0,13.36,--,6.29,3.04,12.58,--,5.70,2.65,0.78,--,0.59,0.39,0.09,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.31,13.16,16.47,6.29
ID,Washington County,16087,2015,9.984,--,--,5.979,0.09,0.65,0.74,4.005,120.0,0.72,120.0,0.48,1.2,0.06,0.62,0.68,414.54,--,204.12,68.4,414.43,--,204.04,68.35,0.11,--,0.08,0.05,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,83.91,332.98,416.89,204.12
IL,Adams County,17001,2015,67.013,22.945,40.780,63.725,2.35,8.0,10.35,3.288,79.0,5.1,80.0,0.26,5.36,5.68,0.0,5.68,1.0,0.00,1.0,4.85,0.72,0.00,0.72,4.64,0.28,--,0.28,0.21,0.69,0.0,0.0,0.0,0.51,0.08,0.59,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,10.21,8.36,18.57,1.0
IL,Alexander County,17003,2015,6.78,3.650,2.467,6.117,0.96,0.65,1.61,0.663,75.0,0.49,80.0,0.05,0.54,0.0,0.0,0.0,2.37,0.00,2.37,3.97,2.37,0.00,2.37,3.97,0.0,0.00,0.00,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.4,0.65,4.05,2.37
IL,Bond County,17005,2015,16.95,0.000,15.928,15.928,0.08,1.22,1.3,1.022,78.0,1.27,80.0,0.08,1.35,0.0,0.0,0.0,0.01,0.00,0.01,0.02,0.0,0.00,0.00,0.0,0.01,0.00,0.01,0.02,0.17,0.0,0.0,0.0,0.53,0.11,0.64,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.86,1.34,2.2,0.01
IL,Boone County,17007,2015,53.585,41.331,0.000,41.331,3.56,0.0,3.56,12.254,80.0,3.31,80.0,0.98,4.29,0.43,0.0,0.43,0.86,0.00,0.86,1.69,0.6,0.00,0.60,1.51,0.26,0.00,0.26,0.18,0.15,0.0,0.0,0.0,0.02,0.1,0.12,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,5.87,0.23,6.1,0.86
IL,Brown County,17009,2015,6.829,4.039,0.000,4.039,0.04,0.0,0.04,2.79,79.0,0.32,79.0,0.22,0.54,0.0,0.0,0.0,0.02,0.00,0.02,0.03,0.0,0.00,0.00,0.01,0.02,0.00,0.02,0.02,0.14,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.9,0.02,0.92,0.02
IL,Bureau County,17011,2015,33.587,25.518,0.000,25.518,2.96,0.0,2.96,8.069,81.0,2.04,80.0,0.65,2.69,0.04,0.0,0.04,5.92,0.00,5.92,12.42,5.66,0.00,5.66,12.2,0.26,0.00,0.26,0.22,0.37,0.0,0.0,0.0,0.04,0.04,0.08,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,9.79,0.23,10.02,5.92
IL,Calhoun County,17013,2015,4.899,4.639,0.000,4.639,0.41,0.0,0.41,0.26,77.0,0.37,80.0,0.02,0.39,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.00,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.72,0.0,0.72,0.0
IL,Carroll County,17015,2015,14.616,8.786,0.000,8.786,1.03,0.0,1.03,5.83,81.0,0.7,80.0,0.47,1.17,2.74,0.0,2.74,1.13,0.00,1.13,9.78,1.05,0.00,1.05,9.69,0.08,0.00,0.08,0.09,0.64,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,5.97,0.07,6.04,1.13
IL,Cass County,17017,2015,12.847,10.182,0.000,10.182,1.1,0.0,1.1,2.665,79.0,0.81,80.0,0.21,1.02,1.71,0.0,1.71,9.38,0.00,9.38,25.56,9.38,0.00,9.38,25.56,0.0,0.00,0.00,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,12.7,0.23,12.93,9.38
IL,Champaign County,17019,2015,208.861,189.800,0.000,189.8,24.42,0.0,24.42,19.061,80.0,15.18,80.0,1.52,16.7,1.89,0.0,1.89,4.61,0.00,4.61,15.01,4.17,0.00,4.17,14.62,0.44,0.00,0.44,0.39,0.2,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,32.42,0.41,32.83,4.61
IL,Christian County,17021,2015,33.642,5.564,24.796,30.36,2.36,0.19,2.55,3.282,79.0,2.43,80.0,0.26,2.69,0.0,0.0,0.0,0.11,0.00,0.11,0.1,0.01,0.00,0.01,0.02,0.1,0.00,0.10,0.08,0.28,0.0,0.0,0.0,0.5,0.0,0.5,0.0,942.49,942.49,--,--,9.55,5057.93,0.0,942.49,942.49,--,--,9.55,5057.93,0.0,0.0,0.0,--,--,0.0,0.0,3.46,942.73,946.19,9.66
IL,Clark County,17023,2015,15.979,15.595,0.000,15.595,1.6,0.0,1.6,0.384,78.0,1.25,80.0,0.03,1.28,0.0,0.0,0.0,5.01,0.00,5.01,10.91,4.91,0.00,4.91,10.81,0.1,0.00,0.10,0.1,0.33,0.0,0.0,0.0,0.72,0.0,0.72,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,7.64,0.05,7.69,5.01
IL,Clay County,17025,2015,13.428,2.292,7.757,10.049,0.01,0.0,0.01,3.379,80.0,0.8,80.0,0.27,1.07,0.0,0.0,0.0,0.03,0.00,0.03,0.05,0.01,0.00,0.01,0.03,0.02,0.00,0.02,0.02,0.46,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.25,0.02,1.27,0.03
IL,Clinton County,17027,2015,37.786,2.684,32.359,35.043,0.27,6.71,6.98,2.743,80.0,2.8,80.0,0.22,3.02,0.0,0.0,0.0,0.63,0.04,0.63,1.26,0.5,0.00,0.50,1.14,0.13,0.04,0.13,0.12,1.31,0.24,0.0,0.24,1.05,0.0,1.05,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,3.56,6.87,10.43,0.63
IL,Coles County,17029,2015,52.521,9.149,40.114,49.263,0.52,3.58,4.1,3.258,80.0,3.94,80.0,0.26,4.2,0.0,0.0,0.0,0.28,0.00,0.28,0.2,0.0,0.00,0.00,0.0,0.28,0.00,0.28,0.2,0.08,0.0,0.0,0.0,0.59,0.0,0.59,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,1.59,3.72,5.31,0.28
IL,Cook County,17031,2015,5238.216,104.660,5128.317,5232.977,9.21,824.87,834.08,5.239,80.0,418.64,80.0,0.42,419.06,2.71,62.5,65.21,4.37,0.05,4.37,3.83,0.22,0.00,0.22,0.18,4.15,0.05,4.15,3.65,0.02,0.0,0.0,0.0,0.01,2.0,2.01,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,0.0,0.0,0.0,--,--,0.0,0.0,15.37,890.74,906.11,4.37
